"ID","Name","RA","DEC","Type","Redshift","Host Name","Host Redshift","Discovering Group/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag","Discovery Mag Filter","Discovery Date (UT)","Sender","Ext. catalog/s"
"23504","AT 2017ikl","02:03:59.59","+16:08:50.94","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdk","PS1 - GPC1","","1","1","","19.45","i-Sloan","2017-11-07 10:32:09","PS1_Bot1",""
"23503","AT 2017ikk","21:34:27.93","-10:17:48.10","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdt","PS1 - GPC1","","1","1","","20.87","w-PS1","2017-11-07 05:05:16","PS1_Bot1",""
"23502","AT 2017ikj","00:14:32.78","-19:58:12.47","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdj","PS1 - GPC1","","1","1","","20.41","i-Sloan","2017-11-07 08:15:21","PS1_Bot1",""
"23501","AT 2017iki","00:14:53.46","-20:36:49.41","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fds","PS1 - GPC1","","1","1","","20.55","i-Sloan","2017-11-07 08:28:19","PS1_Bot1",""
"23500","AT 2017ikh","05:12:20.53","-12:41:09.31","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdr","PS1 - GPC1","","1","1","","20.89","i-Sloan","2017-11-10 12:30:14","PS1_Bot1",""
"23499","AT 2017ikg","05:56:16.79","-10:58:16.13","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdz","PS1 - GPC1","","1","1","","20.54","i-Sloan","2017-11-10 12:43:12","PS1_Bot1",""
"23498","AT 2017ikf","03:53:47.75","-09:15:36.56","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fec","PS1 - GPC1","","1","1","","20.91","i-Sloan","2017-11-10 12:11:31","PS1_Bot1",""
"23497","AT 2017ike","05:08:52.35","-10:11:13.11","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdy","PS1 - GPC1","","1","1","","20.53","i-Sloan","2017-11-10 12:34:33","PS1_Bot1",""
"23496","AT 2017ikd","01:05:19.42","+12:07:12.79","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdq","PS1 - GPC1","","1","1","","21.45","w-PS1","2017-11-10 06:37:26","PS1_Bot1",""
"23495","AT 2017ikc","01:58:02.75","+09:23:38.13","","","","","Pan-STARRS1","","Pan-STARRS1","PS17feb","PS1 - GPC1","","1","1","","20.29","w-PS1","2017-11-10 06:53:16","PS1_Bot1",""
"23494","AT 2017ikb","03:15:44.64","+28:45:16.24","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fea","PS1 - GPC1","","1","1","","19.41","i-Sloan","2017-11-08 12:38:52","PS1_Bot1",""
"23493","AT 2017ika","01:02:24.71","+09:08:12.99","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdp","PS1 - GPC1","","1","1","","21.23","w-PS1","2017-11-10 06:38:52","PS1_Bot1",""
"23492","AT 2017ijz","23:09:18.47","-14:32:03.86","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdo","PS1 - GPC1","","1","1","","20.66","i-Sloan","2017-11-07 07:13:26","PS1_Bot1",""
"23491","AT 2017ijy","23:41:49.30","-15:32:29.09","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdx","PS1 - GPC1","","1","1","","20.33","i-Sloan","2017-11-07 07:10:33","PS1_Bot1",""
"23490","SN 2017ijx","10:51:53.02","+51:00:28.90","SN Ia","","NGC 3410","","GaiaAlerts, Pan-STARRS1","","GaiaAlerts; Pan-STARRS1","","Other - Other, Gaia - Gaia-photometric, PS1 - GPC1","BAO-2.16m - Cassegrain","1","1","","16.9","Clear-","2017-11-21 16:29:10","Itagaki",""
"23489","SN 2017ijw","21:13:53.00","+02:13:14.00","SN Ia","0.047","2MASX J21135298+0213137 ","0.046539","ASAS-SN, GaiaAlerts","","ASAS-SN; GaiaAlerts","ASASSN-17pl","ASASSN-4 - Leavitt, Gaia - Gaia-photometric","Lick 3m - KAST","1","1","","18.2","g-Sloan","2017-11-17 01:55:12","Stanek",""
"23483","AT 2017ijv","19:43:34.78","-17:02:30.34","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czx","Gaia - Gaia-photometric","","1","1","","17.05","G-Gaia","2017-11-20 01:00:28","Gaia_Bot1",""
"23482","AT 2017iju","20:02:33.29","-18:36:38.84","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czw","Gaia - Gaia-photometric","","1","1","","18.66","G-Gaia","2017-11-20 12:57:36","Gaia_Bot1",""
"23481","AT 2017ijt","19:06:33.18","-07:30:01.76","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czv","Gaia - Gaia-photometric","","1","1","","17.94","G-Gaia","2017-11-20 01:13:26","Gaia_Bot1",""
"23480","AT 2017ijs","19:18:04.03","-12:56:31.70","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czu","Gaia - Gaia-photometric","","1","1","","18.79","G-Gaia","2017-11-19 13:06:14","Gaia_Bot1",""
"23479","SN 2017ijr","07:46:51.07","+15:23:56.83","SN Ia","0.04","","","GaiaAlerts","","GaiaAlerts","Gaia17czt","Gaia - Gaia-photometric","SAAO - G-Spec","1","1","","17.64","G-Gaia","2017-11-20 11:57:07","Gaia_Bot1",""
"23478","SN 2017ijq","07:24:17.23","+10:15:59.80","SN Ia","0.076","","","GaiaAlerts","ePESSTO","GaiaAlerts","Gaia17czs","Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.52","G-Gaia","2017-11-20 12:04:19","Gaia_Bot1",""
"23477","AT 2017ijp","13:13:07.50","+45:50:07.01","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czq","Gaia - Gaia-photometric","","1","1","","17.22","G-Gaia","2017-11-20 04:36:28","Gaia_Bot1",""
"23475","AT 2017ijo","23:49:13.00","+13:36:31.74","","","","","ATLAS","","ATLAS","ATLAS17nii","ATLAS1 - ACAM1","","1","1","","20.021","cyan-ATLAS","2017-11-18 08:18:14","ATLAS_Bot1",""
"23474","SN 2017ijn","09:41:30.91","-11:11:58.16","SN IIn","0.05","","","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17nhp","ATLAS1 - ACAM1, Gaia - Gaia-photometric","SOAR - Goodman","1","1","","18.224","orange-ATLAS","2017-11-15 13:30:43","ATLAS_Bot1",""
"23473","AT 2017ijm","21:12:41.10","+01:09:26.03","","","","","ATLAS","","ATLAS","ATLAS17nig","ATLAS1 - ACAM1","","1","1","","19.783","orange-ATLAS","2017-11-13 06:00:00","ATLAS_Bot1",""
"23472","AT 2017ijl","20:46:47.34","+17:13:05.83","","","","","ATLAS","","ATLAS","ATLAS17nhl","ATLAS1 - ACAM1","","1","1","","17.92","orange-ATLAS","2017-10-27 06:40:19","ATLAS_Bot1",""
"23471","SN 2017ijk","04:42:01.72","-03:08:37.30","SN Ia","0.063","","","ATLAS","ePESSTO","ATLAS","ATLAS17nic","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","19.147","orange-ATLAS","2017-11-11 11:03:50","ATLAS_Bot1",""
"23470","AT 2017ijj","05:54:00.23","+42:10:48.83","","","","","PTSS","","PTSS","PTSS-17baau","CNEOST - STA1600","","1","1","","18.8","r-Sloan","2017-11-20 17:30:59","Li",""
"23469","SN 2017iji","12:12:27.01","+29:08:57.66","SN Ia","","NGC 4174","0.013493","ASAS-SN","ASAS-SN","ASAS-SN","ASASSN-17pk","ASASSN-1 - Brutus","FLWO 1.5m - FAST","1","1","","15.2","B-Johnson","2017-11-20 15:21:36","Stanek",""
"23467","AT 2017ijh","18:53:08.06","-19:10:58.91","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czp","Gaia - Gaia-photometric","","1","1","","18.13","G-Gaia","2017-10-31 20:42:43","Gaia_Bot1",""
"23466","AT 2017ijg","21:59:21.44","-56:56:47.58","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czo","Gaia - Gaia-photometric","","1","1","","18.91","G-Gaia","2017-10-19 08:19:40","Gaia_Bot1",""
"23465","AT 2017ijf","06:07:40.89","-06:24:04.79","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czn","Gaia - Gaia-photometric","","1","1","","18.59","G-Gaia","2017-11-19 06:30:14","Gaia_Bot1",""
"23464","AT 2017ije","16:55:02.01","+26:05:16.48","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czm","Gaia - Gaia-photometric","","1","1","","17.47","G-Gaia","2017-11-18 15:44:38","Gaia_Bot1",""
"23463","AT 2017ijd","20:54:37.52","-35:00:23.36","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czl","Gaia - Gaia-photometric","","1","1","","18.57","G-Gaia","2017-11-19 06:37:26","Gaia_Bot1",""
"23462","AT 2017ijc","18:20:26.45","+03:05:47.11","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czk","Gaia - Gaia-photometric","","1","1","","18.66","G-Gaia","2017-11-19 01:26:24","Gaia_Bot1",""
"23461","AT 2017ijb","11:48:11.02","+51:07:44.08","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czj","Gaia - Gaia-photometric","","1","1","","20.15","G-Gaia","2017-10-14 03:25:55","Gaia_Bot1",""
"23460","AT 2017ija","08:31:56.82","+32:47:39.34","","","","","GaiaAlerts, Pan-STARRS1","","GaiaAlerts; Pan-STARRS1","Gaia17czi","Gaia - Gaia-photometric, PS1 - GPC1","","1","1","","18.86","G-Gaia","2017-11-18 21:48:57","Gaia_Bot1",""
"23459","AT 2017iiz","20:53:03.02","-39:57:49.36","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czh","Gaia - Gaia-photometric","","1","1","","18.22","G-Gaia","2017-11-18 06:33:07","Gaia_Bot1",""
"23458","AT 2017iiy","03:24:47.36","-43:23:52.62","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czg","Gaia - Gaia-photometric","","1","1","","18.42","G-Gaia","2017-11-18 11:32:38","Gaia_Bot1",""
"23457","AT 2017iix","18:15:54.51","+02:56:24.14","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czf","Gaia - Gaia-photometric","","1","1","","17.57","G-Gaia","2017-11-08 07:19:12","Gaia_Bot1",""
"23456","AT 2017iiw","12:33:06.84","+55:15:09.00","","","","","GaiaAlerts","","GaiaAlerts","Gaia17cze","Gaia - Gaia-photometric","","1","1","","18.93","G-Gaia","2017-10-12 21:18:43","Gaia_Bot1",""
"23455","AT 2017iiv","00:02:40.83","-49:34:26.44","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czc","Gaia - Gaia-photometric","","1","1","","18.67","G-Gaia","2017-11-19 06:04:19","Gaia_Bot1",""
"23454","AT 2017iiu","20:54:13.56","-40:15:04.32","","","","","GaiaAlerts","","GaiaAlerts","Gaia17czb","Gaia - Gaia-photometric","","1","1","","16.52","G-Gaia","2017-11-18 06:33:07","Gaia_Bot1",""
"23453","SN 2017iit","05:03:20.16","+18:27:03.14","SN II","0.017","","","ATLAS, Pan-STARRS1, GaiaAlerts","ePESSTO","ATLAS; GaiaAlerts; Pan-STARRS1","ATLAS17nhc","ATLAS1 - ACAM1, PS1 - GPC1, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT, LCO-duPont - WFCCD","1","1","","17.884","cyan-ATLAS","2017-11-18 12:02:52","ATLAS_Bot1",""
"23452","AT 2017iis","08:23:51.87","+17:56:49.96","","","","","ATLAS","","ATLAS","ATLAS17nhh","ATLAS1 - ACAM1","","1","1","","18.409","orange-ATLAS","2017-11-02 14:36:57","ATLAS_Bot1",""
"23451","AT 2017iir","09:31:15.75","-24:52:01.64","","","","","ATLAS","","ATLAS","ATLAS17ngy","ATLAS1 - ACAM1","","1","1","","18.142","orange-ATLAS","2017-11-14 14:38:24","ATLAS_Bot1",""
"23450","AT 2017iiq","01:47:13.24","+47:46:11.57","","","","","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17nhd","ATLAS1 - ACAM1, Gaia - Gaia-photometric","","1","1","","18.165","orange-ATLAS","2017-11-17 09:44:38","ATLAS_Bot1",""
"23449","AT 2017iip","04:34:33.70","-33:47:05.53","","","","","GaiaAlerts","","GaiaAlerts","Gaia17cza","Gaia - Gaia-photometric","","1","1","","18.9","G-Gaia","2017-11-17 11:15:21","Gaia_Bot1",""
"23448","AT 2017iio","18:43:20.96","-08:56:27.53","","","","","GaiaAlerts","","GaiaAlerts","Gaia17cyz","Gaia - Gaia-photometric","","1","1","","18.14","G-Gaia","2017-11-17 13:12:00","Gaia_Bot1",""
"23447","AT 2017iin","19:05:38.60","-18:50:32.78","","","","","GaiaAlerts","","GaiaAlerts","Gaia17cyy","Gaia - Gaia-photometric","","1","1","","15.23","G-Gaia","2017-11-17 07:01:55","Gaia_Bot1",""
"23446","AT 2017iim","20:40:08.06","-71:06:45.40","","","IC 5024","0.012619","ASAS-SN","","ASAS-SN","ASASSN-17pj","ASASSN-2 - Cassius","","1","1","","16.6","V-Johnson","2017-11-20 01:40:48","Stanek",""
"23445","AT 2017iil","03:12:27.45","+02:49:09.49","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdi","PS1 - GPC1","","1","1","","19.6","w-PS1","2017-11-13 09:04:19","PS1_Bot1",""
"23444","AT 2017iik","02:24:35.56","+23:08:05.41","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdg","PS1 - GPC1","","1","1","","20.66","w-PS1","2017-11-13 10:29:16","PS1_Bot1",""
"23443","AT 2017iij","03:05:17.87","+01:24:21.11","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdh","PS1 - GPC1","","1","1","","20.41","w-PS1","2017-11-13 09:05:45","PS1_Bot1",""
"23442","AT 2017iii","02:07:54.66","+18:38:06.67","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fde","PS1 - GPC1","","1","1","","21.88","w-PS1","2017-11-13 10:24:57","PS1_Bot1",""
"23441","AT 2017iih","02:17:50.75","+18:51:37.99","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdf","PS1 - GPC1","","1","1","","22.05","w-PS1","2017-11-13 10:27:50","PS1_Bot1",""
"23440","AT 2017iig","01:32:15.81","+07:19:50.89","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdc","PS1 - GPC1","","1","1","","20.75","w-PS1","2017-11-13 07:49:26","PS1_Bot1",""
"23439","AT 2017iif","01:34:26.16","+07:47:26.12","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdd","PS1 - GPC1","","1","1","","21.11","w-PS1","2017-11-13 07:49:26","PS1_Bot1",""
"23438","AT 2017iie","01:22:32.57","+03:20:53.25","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fda","PS1 - GPC1","","1","1","","20.66","w-PS1","2017-11-13 07:52:19","PS1_Bot1",""
"23437","AT 2017iid","01:31:56.78","+06:32:58.10","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fdb","PS1 - GPC1","","1","1","","20.35","w-PS1","2017-11-13 07:49:26","PS1_Bot1",""
"23436","AT 2017iic","02:35:46.13","+24:42:10.62","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fcv","PS1 - GPC1","","1","1","","19.35","w-PS1","2017-11-18 06:46:04","PS1_Bot1",""
"23435","AT 2017iib","02:50:35.63","+27:41:36.30","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fcw","PS1 - GPC1","","1","1","","21.4","w-PS1","2017-11-18 06:53:16","PS1_Bot1",""
"23434","AT 2017iia","02:20:27.12","+26:31:18.19","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fct","PS1 - GPC1","","1","1","","19.25","w-PS1","2017-11-18 06:41:45","PS1_Bot1",""
"23433","AT 2017ihz","02:22:11.36","+28:42:17.79","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fcu","PS1 - GPC1","","1","1","","21.59","w-PS1","2017-11-18 06:43:12","PS1_Bot1",""
"23432","AT 2017ihy","03:50:59.26","+23:20:54.76","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fcr","PS1 - GPC1","","1","1","","19.89","w-PS1","2017-11-17 12:02:52","PS1_Bot1",""
"23431","AT 2017ihx","03:53:26.93","+15:54:12.08","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fcs","PS1 - GPC1","","1","1","","20.19","w-PS1","2017-11-17 12:00:00","PS1_Bot1",""
"23430","AT 2017ihw","23:40:33.54","-02:05:59.12","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fcp","PS1 - GPC1","","1","1","","21.13","w-PS1","2017-11-13 06:44:38","PS1_Bot1",""
"23429","AT 2017ihv","08:14:31.38","+33:38:54.55","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fcq","PS1 - GPC1","","1","1","","21.19","w-PS1","2017-11-13 14:26:52","PS1_Bot1",""
"23428","AT 2017ihu","23:32:08.96","-02:16:46.14","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fcn","PS1 - GPC1","","1","1","","21.17","w-PS1","2017-11-13 06:40:19","PS1_Bot1",""
"23427","AT 2017iht","23:33:18.11","-04:21:00.71","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fco","PS1 - GPC1","","1","1","","21.47","w-PS1","2017-11-13 06:41:45","PS1_Bot1",""
"23426","AT 2017ihs","03:10:22.41","+09:22:00.09","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fcz","PS1 - GPC1","","1","1","","19.76","w-PS1","2017-11-18 07:56:38","PS1_Bot1",""
"23425","AT 2017ihr","03:01:30.73","+34:24:43.77","","","","","Pan-STARRS1","","Pan-STARRS1","PS17fcy","PS1 - GPC1","","1","1","","20.09","w-PS1","2017-11-18 06:51:50","PS1_Bot1",""
"23424","AT 2017ihq","23:13:33.17","-56:05:08.88","","","","","GaiaAlerts","","GaiaAlerts","Gaia17cyx","Gaia - Gaia-photometric","","1","1","","18.6","G-Gaia","2017-11-17 12:07:12","Gaia_Bot1",""
"23423","AT 2017ihp","06:43:00.25","+10:20:06.07","","","","","GaiaAlerts","","GaiaAlerts","Gaia17cyw","Gaia - Gaia-photometric","","1","1","","18.54","G-Gaia","2017-11-17 04:22:04","Gaia_Bot1",""
"23422","AT 2017iho","12:27:29.40","+56:34:07.28","","","","","GaiaAlerts","","GaiaAlerts","Gaia17cyv","Gaia - Gaia-photometric","","1","1","","17.85","G-Gaia","2017-11-17 14:57:07","Gaia_Bot1",""
"23421","AT 2017ihn","10:12:02.90","+55:33:40.97","","","","","GaiaAlerts","","GaiaAlerts","Gaia17cyt","Gaia - Gaia-photometric","","1","1","","17.66","G-Gaia","2017-11-16 21:17:16","Gaia_Bot1",""
"23420","AT 2017ihm","04:03:08.97","+01:59:10.50","","","UGC 2936","","POSS","","POSS","","Other - Other","","1","1","","15","Clear-","2017-11-19 04:12:39","Puckett",""
"23419","SN 2017ihl","10:48:49.53","-04:16:13.94","SN Ia","0.081","","","ATLAS","","ATLAS","ATLAS17nfs","ATLAS1 - ACAM1","Lick 3m - KAST","1","1","","18.275","orange-ATLAS","2017-11-13 14:41:16","ATLAS_Bot1",""
"23418","AT 2017ihk","11:00:07.75","+10:19:38.86","","","","","ATLAS","","ATLAS","ATLAS17ngj","ATLAS1 - ACAM1","","1","1","","19.057","orange-ATLAS","2017-11-01 14:13:55","ATLAS_Bot1",""
"23417","AT 2017ihj","09:51:30.13","+02:12:37.37","","","","","ATLAS","","ATLAS","ATLAS17nft","ATLAS1 - ACAM1","","1","1","","18.995","orange-ATLAS","2017-11-13 14:47:02","ATLAS_Bot1",""
"23416","AT 2017ihi","10:38:52.58","+05:06:03.47","","","","","ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1","ATLAS17nge","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","18.618","orange-ATLAS","2017-11-13 15:17:16","ATLAS_Bot1",""
"23415","AT 2017ihh","09:27:15.08","+48:19:17.20","","","","","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17nfq","ATLAS1 - ACAM1, Gaia - Gaia-photometric","","1","1","","17.173","orange-ATLAS","2017-11-05 15:30:14","ATLAS_Bot1",""
"23414","SN 2017ihg","09:49:19.44","+10:32:06.14","SN Ia","0.081","","","ATLAS, GaiaAlerts","ePESSTO","ATLAS; GaiaAlerts","ATLAS17nfm","ATLAS1 - ACAM1, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","19.261","orange-ATLAS","2017-11-13 15:27:21","ATLAS_Bot1",""
"23413","SN 2017ihf","02:43:40.60","-24:11:52.86","SN Ib","0.025","","","ATLAS, GaiaAlerts","ePESSTO","ATLAS; GaiaAlerts","ATLAS17ngb","ATLAS1 - ACAM1, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.547","orange-ATLAS","2017-11-10 10:07:40","ATLAS_Bot1",""
"23412","AT 2017ihe","00:57:36.00","+14:36:06.11","","","","","ATLAS","","ATLAS","ATLAS17nfu","ATLAS1 - ACAM1","","1","1","","19.195","cyan-ATLAS","2017-11-14 09:20:09","ATLAS_Bot1",""
"23411","AT 2017ihd","02:37:46.27","+21:47:03.15","","","","","ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1","ATLAS17ngk","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","19.757","cyan-ATLAS","2017-11-14 11:00:57","ATLAS_Bot1",""
"23410","AT 2017ihc","20:10:56.64","+12:44:15.96","","","","","ATLAS","","ATLAS","ATLAS17nfw","ATLAS1 - ACAM1","","1","1","","17.286","cyan-ATLAS","2017-11-18 05:51:21","ATLAS_Bot1",""
